Gr Liv Area,Lot Area,Total Bsmt SF,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Bedroom AbvGr,Full Bath,Half Bath,TotRms AbvGrd,Fireplaces,Garage Cars,Garage Area,Neighborhood,Central Air,Sale Condition,SalePrice
1584,8917,1584.0,5,5,1967,1967,4,2,0,8,0,2.0,506.0,NAmes,Y,Normal,119000
1246,12700,1246.0,6,5,1964,1964,3,1,0,6,2,2.0,441.0,NAmes,Y,Normal,172000
1235,8500,1235.0,5,3,1961,1961,2,1,0,6,0,2.0,480.0,NAmes,Y,Abnorml,98600
2157,14200,924.0,7,6,1966,1966,4,2,1,8,2,2.0,487.0,NAmes,Y,Normal,226000
1128,9000,936.0,5,5,1954,1954,2,1,0,5,0,1.0,286.0,NAmes,Y,Family,118000
3112,25419,1360.0,8,4,1918,1990,4,2,0,8,1,2.0,795.0,NAmes,Y,Abnorml,235000
1008,9723,1008.0,6,7,1963,1963,2,1,0,5,0,2.0,430.0,NAmes,Y,Normal,135000
1190,7728,1106.0,5,6,1962,1962,3,1,0,6,0,2.0,540.0,NAmes,Y,Normal,132500
1144,8163,1144.0,5,6,1959,1959,3,1,0,6,1,1.0,796.0,NAmes,Y,Normal,143000
1364,8400,1179.0,5,5,1957,1957,3,1,1,6,1,1.0,331.0,NAmes,Y,Normal,132000
1383,11600,1383.0,6,5,1960,1960,3,1,1,7,0,1.0,292.0,NAmes,Y,Normal,145250
1336,9610,1121.0,6,6,1958,1958,3,1,1,7,1,2.0,488.0,NAmes,Y,Normal,162000
1370,10000,1058.0,5,6,1956,1956,3,1,0,6,1,1.0,300.0,NAmes,Y,Normal,148000
1092,14850,1092.0,5,5,1957,1957,2,1,0,6,1,1.0,299.0,NAmes,Y,Normal,141000
1124,10152,1124.0,6,6,1956,1994,3,1,0,6,1,1.0,353.0,NAmes,Y,Normal,153000
1236,10011,1070.0,5,6,1957,1996,2,1,0,6,1,1.0,447.0,NAmes,Y,Normal,134450
943,7032,943.0,5,5,1979,1979,2,1,0,4,2,2.0,600.0,NAmes,Y,Normal,135960
1050,8092,1050.0,6,8,1954,2000,3,1,0,6,0,1.0,286.0,NAmes,Y,Abnorml,156000
1375,11310,1367.0,6,5,1954,1954,2,1,0,5,1,2.0,451.0,NAmes,Y,Normal,140000
1008,12778,1008.0,5,6,1952,2003,2,1,0,4,0,1.0,280.0,NAmes,Y,Normal,139500
1575,10170,216.0,6,6,1951,1951,2,1,1,5,1,2.0,400.0,NAmes,Y,Normal,155000
1145,7700,301.0,5,7,1956,1956,3,1,0,6,0,2.0,684.0,NAmes,Y,Normal,127000
1005,11050,1005.0,5,5,1956,1956,2,1,0,6,1,1.0,319.0,NAmes,Y,Normal,133500
1056,13600,1056.0,5,6,1955,1955,3,1,1,6,0,1.0,300.0,NAmes,Y,Normal,125000
884,15428,884.0,5,6,1951,1991,2,1,0,4,0,1.0,270.0,NAmes,Y,Normal,142000
2039,21299,929.0,7,5,1941,1963,3,1,1,7,3,3.0,791.0,NAmes,Y,Abnorml,167000
1384,13300,1015.0,5,5,1956,2001,2,1,0,6,0,2.0,896.0,NAmes,Y,Normal,159000
2640,22136,2171.0,5,5,1925,1975,5,2,1,10,1,3.0,1008.0,OldTown,Y,Normal,180000
1312,7500,784.0,6,6,1947,1950,3,1,1,6,0,2.0,649.0,NAmes,Y,Normal,127000
1310,7000,617.0,6,6,1924,1950,2,2,0,6,0,1.0,398.0,OldTown,Y,Normal,112000
713,10410,713.0,3,8,1930,2001,2,1,0,5,0,1.0,371.0,OldTown,Y,Normal,99800
833,5400,833.0,5,7,1954,2000,2,1,0,4,0,1.0,326.0,OldTown,Y,Normal,117000
1073,5400,1073.0,5,6,1921,1968,2,1,0,4,0,1.0,326.0,OldTown,Y,Abnorml,108480
715,10914,715.0,3,3,1929,1950,2,1,0,4,0,2.0,660.0,NAmes,N,Normal,68000
720,7008,448.0,4,8,1900,1998,1,1,0,5,0,1.0,280.0,OldTown,Y,Normal,86900
1130,10800,1120.0,5,6,1920,1950,2,1,0,5,1,2.0,720.0,OldTown,Y,Normal,120000
1595,7200,663.0,6,8,1915,1950,3,2,0,7,1,2.0,528.0,OldTown,Y,Normal,155500
1760,10818,1077.0,4,4,1910,1950,4,1,1,7,1,2.0,648.0,OldTown,Y,Abnorml,80000
1214,10410,672.0,3,4,1915,1950,3,1,0,6,0,3.0,936.0,OldTown,Y,Family,105000
2414,10800,954.0,5,4,1900,1970,3,2,0,10,1,2.0,520.0,OldTown,N,Normal,160000
1466,10800,796.0,5,8,1936,1989,3,2,0,7,1,2.0,566.0,OldTown,Y,Normal,170000
1324,8658,1088.0,6,5,1965,1965,3,2,0,6,1,2.0,440.0,NAmes,Y,Abnorml,160000
1086,13400,1024.0,5,5,1966,1966,3,1,0,6,1,2.0,484.0,NAmes,Y,Normal,159950
1146,10184,1083.0,6,5,1963,1963,3,1,0,6,1,1.0,294.0,NAmes,Y,Normal,165000
1734,9786,912.0,6,7,1962,1981,3,1,1,7,1,2.0,440.0,NAmes,Y,Normal,159000
1207,9510,1135.0,6,5,1962,1985,3,1,1,6,0,1.0,264.0,NAmes,Y,Normal,147000
912,7800,912.0,5,5,1964,1964,2,1,0,5,0,1.0,288.0,NAmes,Y,Abnorml,115000
1194,8910,655.0,6,6,1959,1959,3,1,0,6,1,2.0,539.0,NAmes,Y,Normal,159500
864,7332,864.0,6,6,1959,1959,2,1,0,4,0,1.0,288.0,NAmes,Y,Abnorml,120000
816,7100,816.0,5,7,1957,1957,2,1,0,5,0,1.0,308.0,NAmes,Y,Normal,129900
1773,10800,1313.0,6,6,1961,1992,3,2,0,6,2,2.0,418.0,NAmes,Y,Normal,183000
1472,11650,0.0,7,5,1959,1959,2,2,0,5,1,2.0,484.0,NAmes,Y,Normal,157500
2448,18275,1438.0,7,8,1962,1998,3,3,0,9,2,2.0,441.0,NAmes,Y,Normal,277500
1600,16321,1484.0,5,6,1957,1997,2,1,0,6,2,1.0,319.0,NAmes,Y,Normal,207500
1521,12144,910.0,4,6,1950,1950,3,1,1,6,0,1.0,597.0,NAmes,Y,Normal,147500
1192,10800,720.0,4,4,1949,1950,4,1,1,6,0,0.0,0.0,NAmes,N,Abnorml,135000
1040,7200,0.0,5,7,1950,1950,2,1,0,5,0,2.0,625.0,NAmes,Y,Normal,109500
1040,7200,0.0,4,5,1950,1950,2,1,0,4,0,2.0,420.0,NAmes,Y,Normal,109900
1040,7560,1040.0,5,5,1959,1959,3,1,0,6,0,1.0,286.0,NAmes,Y,Normal,133700
1040,8544,0.0,3,4,1950,1950,2,2,0,6,0,2.0,400.0,NAmes,N,Normal,81400
1040,8544,0.0,3,4,1949,1950,2,2,0,6,0,2.0,400.0,NAmes,N,Normal,87500
1040,8544,0.0,3,4,1950,1950,2,2,0,6,0,2.0,400.0,NAmes,N,Normal,93500
1556,8512,1556.0,5,5,1960,1960,4,2,0,8,0,0.0,0.0,NAmes,Y,Normal,119000
1150,7945,1150.0,5,6,1959,1959,3,1,0,6,0,1.0,300.0,NAmes,Y,Normal,141000
1150,7000,1150.0,5,4,1961,1961,3,1,0,6,0,1.0,288.0,NAmes,Y,Normal,146000
1348,7590,660.0,6,5,1966,1966,3,1,1,6,1,2.0,453.0,NAmes,Y,Normal,155000
999,10205,925.0,5,5,1962,1962,3,1,0,6,0,1.0,300.0,NAmes,Y,Normal,134500
1045,7400,1045.0,7,6,1962,1962,3,1,0,6,0,2.0,528.0,NAmes,Y,Normal,120000
864,7000,864.0,5,6,1962,1962,3,1,0,5,0,1.0,336.0,NAmes,Y,Normal,105000
1025,7000,1025.0,5,5,1962,1962,3,1,0,6,0,0.0,0.0,NAmes,Y,Normal,124000
2014,9856,716.0,5,8,1900,2005,5,2,0,8,0,2.0,624.0,OldTown,Y,Normal,169000
1328,9906,686.0,4,4,1925,1950,3,1,0,8,0,1.0,210.0,OldTown,N,Family,107000
1668,9600,1212.0,5,6,1948,1950,3,1,0,6,0,1.0,240.0,OldTown,Y,Normal,135000
1657,5520,1147.0,4,6,1920,1980,4,1,0,9,1,1.0,162.0,OldTown,N,Normal,111500
1416,9600,780.0,6,8,1900,2004,3,1,0,7,0,2.0,400.0,OldTown,Y,Normal,156500
1641,9600,728.0,7,7,1925,1990,3,1,1,6,1,2.0,546.0,OldTown,Y,Normal,178000
1428,6451,712.0,7,7,1900,1970,4,1,0,7,0,2.0,576.0,OldTown,Y,Normal,139900
1004,3960,502.0,7,8,1930,1950,2,1,0,5,1,1.0,200.0,OldTown,N,Normal,105000
813,5684,813.0,6,8,1930,2005,2,1,0,5,0,1.0,270.0,OldTown,Y,Normal,110000
1951,7745,938.0,4,6,1900,1950,4,2,0,9,0,2.0,576.0,OldTown,N,Normal,111500
1032,7741,1032.0,6,5,1924,1950,2,1,0,5,0,1.0,280.0,OldTown,N,Abnorml,108000
844,5633,844.0,5,7,1925,1950,2,1,0,5,0,1.0,216.0,OldTown,Y,Normal,111500
1750,9000,636.0,5,6,1880,1991,3,1,0,8,0,1.0,240.0,OldTown,Y,Abnorml,124000
864,7200,576.0,4,5,1950,1950,2,1,0,5,0,1.0,528.0,OldTown,Y,Normal,105000
1118,4400,648.0,6,8,1920,1950,2,1,0,6,0,2.0,440.0,OldTown,Y,Normal,116000
1376,7614,738.0,3,5,1905,1950,2,1,0,7,0,1.0,216.0,OldTown,Y,Normal,96900
960,6000,960.0,5,7,1955,1955,3,1,0,5,0,2.0,576.0,OldTown,Y,Normal,135500
1566,6000,816.0,5,7,1924,1950,5,1,1,7,0,2.0,450.0,OldTown,Y,Normal,139000
492,7830,492.0,3,5,1921,1950,1,1,0,3,0,1.0,200.0,OldTown,Y,Normal,61500
1182,9576,770.0,6,7,1945,1950,3,1,1,5,0,1.0,378.0,OldTown,Y,Normal,120000
1163,5820,1162.0,3,8,1955,2005,3,1,0,6,0,1.0,220.0,OldTown,Y,Normal,126175
840,5747,798.0,3,4,1920,1950,2,1,0,5,0,1.0,250.0,OldTown,Y,Normal,64000
1928,9142,1020.0,6,8,1910,1950,4,2,0,9,0,1.0,440.0,OldTown,N,Normal,137000
1774,9600,1095.0,4,2,1900,1950,4,2,0,8,0,3.0,779.0,OldTown,N,Normal,87000
1768,10800,880.0,7,7,1914,1970,2,1,1,6,2,2.0,320.0,OldTown,N,Normal,163000
2104,6300,1226.0,7,6,1910,2005,5,2,0,9,0,2.0,432.0,OldTown,Y,Normal,155000
1440,5000,540.0,5,4,1900,1950,3,1,0,6,0,1.0,352.0,OldTown,N,Normal,79000
1690,8850,815.0,7,6,1916,1950,3,1,0,7,1,1.0,225.0,OldTown,Y,Normal,144000
1368,3600,684.0,6,7,1910,1993,3,1,0,7,0,1.0,216.0,OldTown,N,Normal,114504
1762,7200,596.0,7,7,1920,1950,4,1,1,8,0,2.0,576.0,OldTown,Y,Normal,157000
1200,11340,1200.0,6,5,1923,1950,4,1,0,7,0,1.0,312.0,OldTown,Y,Family,125000
3608,22950,1107.0,10,9,1892,1993,4,2,1,12,2,3.0,840.0,OldTown,Y,Normal,475000
1248,5976,624.0,5,7,1920,1950,2,2,0,8,0,0.0,0.0,OldTown,N,Normal,93500
960,9750,960.0,5,5,1958,1958,3,1,0,5,0,2.0,624.0,OldTown,Y,Normal,125000
1020,4761,1020.0,3,3,1918,1950,2,1,0,5,0,0.0,0.0,IDOTRR,N,Normal,64500
788,7446,788.0,4,5,1941,1950,2,1,0,4,2,0.0,0.0,BrkSide,Y,Abnorml,100000
1577,6435,972.0,6,5,1939,1950,3,1,0,6,1,1.0,312.0,BrkSide,Y,Normal,140200
1827,11737,848.0,6,7,1924,1996,2,1,0,9,1,1.0,240.0,BrkSide,N,Normal,202500
1664,5000,1004.0,6,7,1947,1950,3,2,0,7,2,2.0,420.0,BrkSide,Y,Normal,159000
1118,7800,793.0,5,7,1939,1950,3,1,0,5,1,2.0,410.0,OldTown,Y,Normal,119900
1176,6240,816.0,6,6,1934,1950,3,1,0,6,1,2.0,528.0,BrkSide,Y,Normal,114500
1344,6240,896.0,5,4,1936,1950,3,1,0,7,0,1.0,240.0,BrkSide,Y,Normal,115000
1162,6120,728.0,3,5,1930,1950,3,1,0,6,0,1.0,258.0,BrkSide,Y,Abnorml,75000
1015,6120,768.0,5,7,1925,1950,3,1,0,6,0,1.0,450.0,BrkSide,N,Abnorml,88000
912,6240,0.0,4,5,1947,1950,2,1,0,3,0,0.0,0.0,BrkSide,N,Normal,80500
1576,6240,1042.0,5,6,1928,1950,3,1,0,8,1,1.0,225.0,BrkSide,Y,Family,149000
1324,6120,741.0,5,7,1930,1984,3,1,0,7,0,1.0,180.0,BrkSide,Y,Normal,110000
1103,6000,1103.0,6,6,1925,1980,2,1,0,5,1,2.0,440.0,OldTown,Y,Normal,110500
616,6000,616.0,5,7,1921,1950,2,1,0,4,0,1.0,205.0,BrkSide,Y,Normal,89000
1048,6380,993.0,5,6,1922,1950,2,1,0,5,1,1.0,280.0,BrkSide,Y,Normal,113000
816,11672,816.0,5,5,1925,1950,2,1,0,4,0,1.0,210.0,BrkSide,Y,Normal,109000
2486,33120,1595.0,6,5,1962,1962,5,2,0,8,1,2.0,576.0,OldTown,Y,Normal,220000
960,9873,960.0,4,5,1970,1970,3,1,0,6,0,2.0,576.0,BrkSide,N,Normal,129000
1635,5310,485.0,6,8,1910,2003,2,1,0,5,0,1.0,255.0,OldTown,Y,Normal,117000
693,4118,693.0,4,4,1941,1950,2,1,0,4,0,0.0,0.0,OldTown,N,Normal,52500
1430,10320,596.0,4,5,1924,1950,3,2,0,7,0,2.0,370.0,IDOTRR,Y,Abnorml,107000
1330,7518,396.0,5,8,1910,2004,3,1,0,7,0,1.0,390.0,IDOTRR,Y,Normal,116500
819,9000,610.0,5,4,1919,1950,2,1,0,4,0,0.0,0.0,IDOTRR,N,Abnorml,72000
1376,8600,780.0,6,6,1937,1950,3,2,0,7,1,1.0,198.0,IDOTRR,Y,Normal,119500
1360,7200,803.0,5,6,1938,1995,2,1,1,6,0,1.0,297.0,IDOTRR,Y,Normal,125500
1077,9786,1007.0,3,4,1922,1950,3,1,0,6,1,1.0,210.0,IDOTRR,N,Normal,91000
754,6780,520.0,6,8,1935,1982,2,1,0,5,0,0.0,0.0,IDOTRR,N,Normal,84500
984,7200,984.0,6,6,1930,1950,3,1,0,6,0,1.0,308.0,IDOTRR,Y,Family,90000
1422,12375,806.0,5,5,1951,1951,3,1,0,7,1,1.0,288.0,Sawyer,Y,Normal,137500
1921,11136,1921.0,6,5,1964,1964,4,2,0,8,0,2.0,576.0,Sawyer,Y,Normal,150000
1640,21370,0.0,5,5,1950,1950,3,1,0,7,1,2.0,394.0,Sawyer,Y,Normal,131000
1352,6930,1062.0,5,4,1958,1958,3,1,0,6,0,1.0,288.0,ClearCr,Y,Abnorml,130000
1032,8250,0.0,5,7,1935,1950,2,1,0,6,1,1.0,260.0,Edwards,N,Normal,125000
879,5220,830.0,5,3,1936,1950,2,1,0,4,0,1.0,180.0,SWISU,Y,Normal,80000
1073,5500,1073.0,7,5,2004,2004,2,2,0,4,0,1.0,246.0,SWISU,Y,Normal,157000
1382,11235,1051.0,4,5,1963,1979,3,1,1,6,1,2.0,459.0,Sawyer,Y,Normal,148000
1296,10791,0.0,4,5,1967,1967,2,2,0,6,0,2.0,516.0,Sawyer,Y,Normal,90000
1068,8414,1059.0,6,8,1963,2003,3,1,0,6,0,1.0,264.0,Sawyer,Y,Normal,154500
1064,11327,1064.0,5,6,1967,1967,3,1,0,6,1,2.0,528.0,Sawyer,Y,Normal,153600
1320,11777,1164.0,5,6,1966,1966,3,1,0,6,2,2.0,564.0,Sawyer,Y,Abnorml,164500
934,10366,912.0,6,7,1964,1964,2,1,0,4,0,1.0,336.0,Sawyer,Y,Normal,132000
1059,9000,1059.0,5,6,1966,1966,3,1,0,6,0,1.0,286.0,Sawyer,Y,Abnorml,142500
1159,11553,1051.0,5,5,1968,1968,3,1,1,7,1,1.0,336.0,Sawyer,Y,Normal,158000
1400,7844,672.0,6,7,1978,1978,3,1,1,6,1,2.0,440.0,Sawyer,Y,Normal,149500
1458,9535,1176.0,5,5,1967,1967,3,1,1,7,1,2.0,512.0,Sawyer,Y,Normal,165000
1721,10335,1461.0,5,6,1968,1993,3,2,1,7,1,2.0,440.0,Sawyer,Y,Normal,180000
1040,7176,960.0,6,6,1978,1978,3,1,0,6,1,2.0,616.0,Sawyer,Y,Normal,160500
1967,9662,1967.0,5,4,1977,1977,6,2,0,10,0,2.0,580.0,Sawyer,Y,Normal,156500
1949,8235,1949.0,5,4,1977,1977,6,2,0,10,0,2.0,586.0,Sawyer,Y,Normal,157000
1920,13650,1052.0,5,5,1958,1958,4,2,0,8,1,2.0,451.0,Sawyer,Y,Normal,172500
1803,13125,1134.0,5,4,1957,2000,3,2,0,8,1,2.0,484.0,Sawyer,Y,Normal,155000
1779,17920,1763.0,5,4,1955,1974,3,1,1,6,1,2.0,454.0,Sawyer,Y,Abnorml,170000
872,17529,872.0,5,5,1924,1950,2,1,0,5,1,1.0,322.0,Sawyer,N,Normal,105000
960,10246,648.0,4,9,1965,2001,0,0,0,3,0,1.0,364.0,Sawyer,Y,Normal,145000
1437,14175,1188.0,5,6,1956,1987,3,1,1,6,1,2.0,576.0,Sawyer,Y,Normal,168000
1830,20355,1865.0,7,6,1967,1967,2,1,0,6,2,2.0,521.0,ClearCr,Y,Normal,278000
1000,13050,1000.0,5,6,1963,1963,1,1,0,4,2,2.0,575.0,ClearCr,Y,Normal,164000
2287,15593,1304.0,7,4,1953,1953,3,2,0,7,1,2.0,667.0,ClearCr,Y,Normal,225000
810,10820,782.0,5,7,1971,1972,2,1,0,4,0,2.0,576.0,Sawyer,Y,Normal,130000
894,13350,864.0,5,5,1974,1974,3,1,0,5,1,2.0,440.0,Sawyer,Y,Normal,142500
1700,1700,430.0,7,5,1980,1981,2,2,1,7,0,1.0,450.0,ClearCr,Y,Normal,148400
1453,5271,1453.0,7,5,1986,1986,2,1,1,6,1,2.0,445.0,ClearCr,Y,Abnorml,190000
1350,9375,967.0,4,5,1954,1954,3,1,1,6,1,2.0,504.0,Edwards,Y,Normal,146000
1150,6488,799.0,5,5,1942,1950,3,1,0,6,2,1.0,215.0,Edwards,N,Family,128000
2008,7800,896.0,5,8,1948,2002,3,3,0,8,0,1.0,230.0,Edwards,Y,Normal,225000
2201,19690,697.0,6,7,1966,1966,4,2,0,8,1,2.0,432.0,Edwards,Y,Alloca,274970
2009,19950,672.0,6,7,1928,1950,4,2,0,8,2,3.0,795.0,Edwards,Y,Normal,235000
3672,19800,1836.0,6,8,1935,1990,5,3,1,7,2,2.0,836.0,Edwards,Y,Normal,415000
1560,11679,1776.0,5,5,1962,1962,3,2,0,6,1,2.0,528.0,Edwards,Y,Normal,182000
1488,12048,0.0,5,6,1952,2002,3,1,0,7,1,2.0,569.0,Edwards,Y,Normal,135000
1057,10519,1057.0,5,8,1955,1999,3,1,0,6,0,1.0,288.0,Edwards,Y,Normal,137000
1855,9525,994.0,6,4,1954,1972,4,2,0,7,0,1.0,325.0,Edwards,Y,Normal,136900
1609,9525,1000.0,6,5,1953,1953,5,1,1,7,0,1.0,305.0,Edwards,Y,Normal,149900
1148,6420,980.0,5,7,1952,1952,2,1,0,6,0,1.0,308.0,Edwards,Y,Normal,123500
1124,8335,0.0,5,5,1954,1954,3,1,0,5,1,0.0,0.0,Edwards,Y,Normal,93000
1456,7585,810.0,5,3,1948,1950,4,1,0,7,1,1.0,280.0,Edwards,Y,Normal,91500
1298,11200,1298.0,6,5,1985,1985,3,2,0,5,1,2.0,403.0,SawyerW,Y,Normal,180000
2559,12128,868.0,6,4,1989,1989,4,2,1,9,1,2.0,506.0,SawyerW,Y,Abnorml,209000
1911,9554,777.0,8,5,1993,1994,3,2,1,8,1,2.0,471.0,SawyerW,Y,Normal,215000
1440,9069,1344.0,6,8,1993,1993,2,2,0,8,0,4.0,920.0,SawyerW,Y,Normal,224500
1876,11003,1308.0,7,5,2005,2006,3,2,1,7,0,3.0,848.0,CollgCr,Y,Partial,229800
1208,7488,1208.0,7,5,2005,2005,2,2,0,6,0,2.0,632.0,CollgCr,Y,Abnorml,183600
1220,7406,1199.0,7,5,2006,2006,2,2,0,6,0,2.0,632.0,CollgCr,Y,Partial,194000
1294,6762,1286.0,7,5,2006,2006,2,2,0,6,1,2.0,662.0,CollgCr,Y,Partial,193879
1614,11210,1614.0,7,5,2005,2006,3,2,0,7,0,3.0,865.0,CollgCr,Y,Partial,221500
1498,8990,1498.0,7,5,2006,2006,2,2,0,5,0,2.0,675.0,CollgCr,Y,Partial,204900
1962,8760,1391.0,7,5,2006,2006,3,2,1,7,0,3.0,868.0,CollgCr,Y,Partial,239799
1846,13377,1836.0,6,5,2006,2006,3,2,0,7,1,2.0,495.0,CollgCr,Y,Partial,233555
1734,11645,1734.0,7,5,2005,2005,3,2,0,7,0,2.0,660.0,CollgCr,Y,Normal,260000
1590,11645,1570.0,8,5,2005,2006,2,2,1,6,0,3.0,754.0,CollgCr,Y,Partial,294900
1809,10984,945.0,7,5,2005,2006,3,2,1,8,0,2.0,638.0,CollgCr,Y,Partial,209700
1614,9316,1614.0,7,5,2005,2005,3,2,0,7,1,2.0,576.0,CollgCr,Y,Normal,225000
1596,9316,784.0,7,5,2005,2005,3,2,1,6,0,2.0,610.0,CollgCr,Y,Normal,181000
1915,10041,908.0,8,5,1992,1992,3,2,1,8,1,2.0,506.0,SawyerW,Y,Abnorml,220000
1582,36500,1624.0,5,5,1964,1964,4,2,0,7,0,2.0,390.0,ClearCr,Y,Normal,190000
988,21453,938.0,6,5,1969,1969,1,1,0,4,2,2.0,540.0,ClearCr,Y,Normal,180000
1533,70761,1533.0,7,5,1975,1975,2,2,0,5,2,2.0,576.0,ClearCr,Y,Normal,280000
1388,12000,1388.0,6,5,1968,1968,3,2,0,6,1,2.0,522.0,ClearCr,Y,Abnorml,158900
914,8846,870.0,5,5,1996,1996,2,1,0,5,0,2.0,576.0,CollgCr,Y,Normal,148000
1100,13015,1100.0,5,6,1996,1996,3,1,1,5,0,2.0,462.0,CollgCr,Y,Normal,145000
1499,12438,781.0,6,5,1995,1995,3,2,1,6,1,2.0,473.0,CollgCr,Y,Normal,187000
1425,8685,1425.0,7,5,1998,1998,3,2,0,5,0,2.0,591.0,CollgCr,Y,Normal,193000
990,13568,990.0,5,5,1995,1995,3,1,0,5,0,2.0,576.0,CollgCr,Y,Normal,156000
1525,9100,1525.0,7,5,2000,2000,3,2,0,6,0,2.0,541.0,CollgCr,Y,Normal,235000
1494,9236,1479.0,6,5,1997,1997,3,2,0,6,0,2.0,576.0,CollgCr,Y,Normal,217000
1588,10264,1588.0,7,5,1999,1999,3,2,0,6,0,2.0,472.0,CollgCr,Y,Normal,214000
1749,9272,842.0,7,5,1999,1999,3,2,1,7,0,2.0,515.0,CollgCr,Y,Normal,196000
1779,13426,951.0,7,5,1999,2000,3,2,1,7,1,2.0,586.0,CollgCr,Y,Normal,217000
1861,13450,916.0,7,5,2002,2002,3,2,1,8,0,2.0,492.0,CollgCr,Y,Normal,200000
1776,14006,936.0,7,5,2002,2002,3,2,1,7,1,2.0,474.0,CollgCr,Y,Normal,192500
1541,13704,1541.0,7,5,2001,2002,3,2,0,6,1,3.0,843.0,CollgCr,Y,Normal,205000
954,10780,911.0,5,5,1976,1976,3,1,0,6,0,2.0,576.0,CollgCr,Y,Normal,132500
1388,8340,675.0,6,6,1977,1977,3,1,1,6,0,1.0,317.0,CollgCr,Y,Normal,157500
1282,10385,995.0,6,6,1978,1978,3,2,0,6,0,3.0,672.0,CollgCr,Y,Normal,174000
971,9920,971.0,5,6,1969,1969,3,1,1,5,1,1.0,300.0,CollgCr,Y,Normal,128500
864,9560,864.0,5,7,1972,1972,3,1,0,5,0,1.0,288.0,CollgCr,Y,Normal,128500
894,9800,894.0,5,7,1972,1972,3,1,0,5,0,2.0,552.0,CollgCr,Y,Abnorml,149900
864,7200,864.0,5,8,1972,1972,3,1,0,5,0,1.0,297.0,CollgCr,Y,Normal,119900
1320,3612,630.0,6,5,1993,1994,3,2,1,5,0,2.0,484.0,Landmrk,Y,Normal,137000
1989,11367,1065.0,8,5,2002,2002,3,2,1,7,1,2.0,586.0,CollgCr,Y,Normal,255000
1762,9930,826.0,7,5,2002,2002,3,2,1,6,0,2.0,591.0,CollgCr,Y,Normal,222000
1755,9468,840.0,6,5,1999,1999,3,2,1,7,1,2.0,530.0,CollgCr,Y,Normal,214000
1358,11088,1348.0,8,5,2002,2002,1,1,1,5,1,2.0,418.0,CollgCr,Y,Normal,220000
1787,14781,1753.0,8,5,2001,2002,3,2,0,7,1,3.0,748.0,CollgCr,Y,Normal,275000
1909,8726,872.0,7,5,2002,2002,4,2,1,8,0,2.0,529.0,CollgCr,Y,Normal,197000
1654,8125,1654.0,7,5,2002,2002,3,2,0,6,0,3.0,900.0,CollgCr,Y,Normal,230000
2214,10566,1090.0,8,5,1999,1999,3,2,1,8,1,3.0,646.0,CollgCr,Y,Normal,268500
2049,21533,1065.0,7,5,1996,1997,4,2,1,9,1,2.0,467.0,CollgCr,Y,Normal,210900
1939,11250,1054.0,7,5,1998,1998,3,2,1,8,1,3.0,555.0,CollgCr,Y,Normal,227000
1995,11250,930.0,7,5,1995,1996,4,2,1,8,1,2.0,610.0,CollgCr,Y,Normal,237000
2097,9750,1108.0,7,6,1998,1998,3,2,1,8,1,2.0,583.0,CollgCr,Y,Normal,274300
1836,9100,1860.0,7,5,2004,2005,3,2,0,8,1,2.0,484.0,CollgCr,Y,Normal,216837
848,4435,848.0,6,5,2003,2003,1,1,0,4,0,2.0,420.0,CollgCr,Y,Normal,133000
848,4435,848.0,6,5,2004,2004,1,1,0,3,1,2.0,420.0,CollgCr,Y,Normal,155900
1919,15611,1079.0,8,5,2006,2006,3,2,1,8,1,2.0,685.0,CollgCr,Y,Partial,233230
1390,8810,1390.0,7,5,2003,2003,3,2,0,7,0,2.0,545.0,CollgCr,Y,Normal,207000
1948,12393,847.0,7,5,2004,2005,4,2,1,8,1,2.0,434.0,CollgCr,Y,Normal,195000
1700,9135,1682.0,6,5,2003,2003,3,2,0,7,0,2.0,544.0,CollgCr,Y,Normal,200000
1737,8581,851.0,7,5,2006,2006,3,2,1,7,0,2.0,578.0,CollgCr,Y,Partial,203160
1611,8400,784.0,7,5,2005,2005,3,2,1,6,0,2.0,572.0,CollgCr,Y,Normal,195800
1552,10084,1552.0,7,5,2005,2006,3,2,0,7,0,3.0,782.0,CollgCr,Y,Partial,212900
1720,11645,860.0,7,5,2004,2004,3,2,1,7,0,2.0,565.0,CollgCr,Y,Normal,196500
1336,8772,1336.0,7,5,2005,2006,3,2,0,6,0,2.0,502.0,CollgCr,Y,Partial,198000
1500,8846,750.0,6,5,2005,2006,3,2,1,6,0,2.0,564.0,CollgCr,Y,Partial,173900
1456,8461,728.0,6,5,2005,2006,3,2,1,8,1,2.0,390.0,CollgCr,Y,Partial,163990
1310,8767,1310.0,7,5,2005,2005,3,2,0,6,1,2.0,400.0,CollgCr,Y,Partial,164990
1436,8777,676.0,4,6,1910,2000,3,2,0,6,0,2.0,528.0,Edwards,Y,Normal,98000
1466,17755,1466.0,5,4,1959,1959,3,1,1,6,2,2.0,528.0,Edwards,Y,Normal,149900
1220,8877,836.0,4,5,1951,1951,2,1,0,6,0,2.0,396.0,Edwards,Y,Normal,102000
1012,7840,976.0,6,5,1975,1975,4,2,0,4,0,0.0,0.0,Edwards,Y,AdjLand,127500
980,9400,945.0,6,5,1975,1975,4,2,0,4,0,0.0,0.0,Edwards,Y,AdjLand,127500
1176,16133,1176.0,5,4,1969,1969,2,1,0,5,0,1.0,360.0,Edwards,Y,Abnorml,119900
